TemplateId,Stage,UpgradeName,Price,CurrentValue,NextValue,OriginalTemplateId,NextTempalteId,StatType
101000044,1,VentilationLevel44,19600,1430,1440,101000001,101000045,CoalTime
101000045,1,VentilationLevel45,20500,1440,1450,101000001,101000046,CoalTime
101000046,1,VentilationLevel46,21400,1450,1460,101000001,101000047,CoalTime
101000047,1,VentilationLevel47,22300,1460,1470,101000001,101000048,CoalTime
101000048,1,VentilationLevel48,23200,1470,1480,101000001,101000049,CoalTime
101000049,1,VentilationLevel49,24100,1480,1490,101000001,101000050,CoalTime
101000050,1,VentilationLevel50,25000,1490,1500,101000001,101000051,CoalTime
101000051,1,VentilationLevel51,26100,1500,1510,101000001,101000052,CoalTime
101000052,1,VentilationLevel52,27200,1510,1520,101000001,101000053,CoalTime
101000053,1,VentilationLevel53,28300,1520,1530,101000001,101000054,CoalTime
101000054,1,VentilationLevel54,29400,1530,1540,101000001,101000055,CoalTime
101000055,1,VentilationLevel55,30500,1540,1550,101000001,101000056,CoalTime
101000056,1,VentilationLevel56,31600,1550,1560,101000001,101000057,CoalTime
101000057,1,VentilationLevel57,32700,1560,1570,101000001,101000058,CoalTime
101000058,1,VentilationLevel58,33800,1570,1580,101000001,101000059,CoalTime
101000059,1,VentilationLevel59,34900,1580,1590,101000001,101000060,CoalTime
101000060,1,VentilationLevel60,36000,1590,1600,101000001,101000061,CoalTime
101000061,1,VentilationLevel61,37300,1600,1610,101000001,101000062,CoalTime
101000062,1,VentilationLevel62,38600,1610,1620,101000001,101000063,CoalTime
101000063,1,VentilationLevel63,39900,1620,1630,101000001,101000064,CoalTime
101000064,1,VentilationLevel64,41200,1630,1640,101000001,101000065,CoalTime
101000065,1,VentilationLevel65,42500,1640,1650,101000001,101000066,CoalTime
101000066,1,VentilationLevel66,43800,1650,1660,101000001,101000067,CoalTime
101000067,1,VentilationLevel67,45100,1660,1670,101000001,101000068,CoalTime
101000068,1,VentilationLevel68,46400,1670,1680,101000001,101000069,CoalTime
101000069,1,VentilationLevel69,47700,1680,1690,101000001,101000070,CoalTime
101000070,1,VentilationLevel70,49000,1690,1700,101000001,101000071,CoalTime
101000071,1,VentilationLevel71,50500,1700,1710,101000001,101000072,CoalTime
101000072,1,VentilationLevel72,52000,1710,1720,101000001,101000073,CoalTime
101000073,1,VentilationLevel73,53500,1720,1730,101000001,101000074,CoalTime
101000074,1,VentilationLevel74,55000,1730,1740,101000001,101000075,CoalTime
101000075,1,VentilationLevel75,56500,1740,1750,101000001,101000076,CoalTime
101000076,1,VentilationLevel76,58000,1750,1760,101000001,101000077,CoalTime
101000077,1,VentilationLevel77,59500,1760,1770,101000001,101000078,CoalTime
101000078,1,VentilationLevel78,61000,1770,1780,101000001,101000079,CoalTime
101000079,1,VentilationLevel79,62500,1780,1790,101000001,101000080,CoalTime
101000080,1,VentilationLevel80,64000,1790,1800,101000001,101000081,CoalTime
101000081,1,VentilationLevel81,65700,1800,1810,101000001,101000082,CoalTime
101000082,1,VentilationLevel82,67400,1810,1820,101000001,101000083,CoalTime
101000083,1,VentilationLevel83,69100,1820,1830,101000001,101000084,CoalTime
101000084,1,VentilationLevel84,70800,1830,1840,101000001,101000085,CoalTime
101000085,1,VentilationLevel85,72500,1840,1850,101000001,101000086,CoalTime
101000086,1,VentilationLevel86,74200,1850,1860,101000001,101000087,CoalTime
101000087,1,VentilationLevel87,75900,1860,1870,101000001,101000088,CoalTime
101000088,1,VentilationLevel88,77600,1870,1880,101000001,101000089,CoalTime
101000089,1,VentilationLevel89,79300,1880,1890,101000001,101000090,CoalTime
101000090,1,VentilationLevel90,81000,1890,1900,101000001,101000091,CoalTime
101000091,1,VentilationLevel91,82900,1900,1910,101000001,101000092,CoalTime
101000092,1,VentilationLevel92,84800,1910,1920,101000001,101000093,CoalTime
101000093,1,VentilationLevel93,86700,1920,1930,101000001,101000094,CoalTime
101000094,1,VentilationLevel94,88600,1930,1940,101000001,101000095,CoalTime
101000095,1,VentilationLevel95,90500,1940,1950,101000001,101000096,CoalTime
101000096,1,VentilationLevel96,92400,1950,1960,101000001,101000097,CoalTime
101000097,1,VentilationLevel97,94300,1960,1970,101000001,101000098,CoalTime
101000098,1,VentilationLevel98,96200,1970,1980,101000001,101000099,CoalTime
101000099,1,VentilationLevel99,98100,1980,1990,101000001,101000100,CoalTime
101000100,1,VentilationLevel100,100000,1990,2000,101000001,101000101,CoalTime
101000101,1,VentilationLevel101,106900,2000,2050,101000001,101000102,CoalTime
101000102,1,VentilationLevel102,113800,2050,2100,101000001,101000103,CoalTime
101000103,1,VentilationLevel103,120700,2100,2150,101000001,101000104,CoalTime
101000104,1,VentilationLevel104,127600,2150,2200,101000001,101000105,CoalTime
101000105,1,VentilationLevel105,134500,2200,2250,101000001,101000106,CoalTime
101000106,1,VentilationLevel106,141400,2250,2300,101000001,101000107,CoalTime
101000107,1,VentilationLevel107,148300,2300,2350,101000001,101000108,CoalTime
101000108,1,VentilationLevel108,155200,2350,2400,101000001,101000109,CoalTime
101000109,1,VentilationLevel109,162100,2400,2450,101000001,101000110,CoalTime
101000110,1,VentilationLevel110,169000,2450,2500,101000001,101000111,CoalTime
101000111,1,VentilationLevel111,180900,2500,2550,101000001,101000112,CoalTime
101000112,1,VentilationLevel112,192800,2550,2600,101000001,101000113,CoalTime
101000113,1,VentilationLevel113,204700,2600,2650,101000001,101000114,CoalTime
101000114,1,VentilationLevel114,216600,2650,2700,101000001,101000115,CoalTime
101000115,1,VentilationLevel115,228500,2700,2750,101000001,101000116,CoalTime
101000116,1,VentilationLevel116,240400,2750,2800,101000001,101000117,CoalTime
101000117,1,VentilationLevel117,252300,2800,2850,101000001,101000118,CoalTime
101000118,1,VentilationLevel118,264200,2850,2900,101000001,101000119,CoalTime
101000119,1,VentilationLevel119,276100,2900,2950,101000001,101000120,CoalTime
101000120,1,VentilationLevel120,288000,2950,3000,101000001,101000121,CoalTime
101000121,1,VentilationLevel121,304900,3000,3050,101000001,101000122,CoalTime
101000122,1,VentilationLevel122,321800,3050,3100,101000001,101000123,CoalTime
101000123,1,VentilationLevel123,338700,3100,3150,101000001,101000124,CoalTime
101000124,1,VentilationLevel124,355600,3150,3200,101000001,101000125,CoalTime
101000125,1,VentilationLevel125,372500,3200,3250,101000001,101000126,CoalTime
101000126,1,VentilationLevel126,389400,3250,3300,101000001,101000127,CoalTime
101000127,1,VentilationLevel127,406300,3300,3350,101000001,101000128,CoalTime
101000128,1,VentilationLevel128,423200,3350,3400,101000001,101000129,CoalTime
101000129,1,VentilationLevel129,440100,3400,3450,101000001,101000130,CoalTime
101000130,1,VentilationLevel130,457000,3450,3500,101000001,101000131,CoalTime
101000131,1,VentilationLevel131,478900,3500,3550,101000001,101000132,CoalTime
101000132,1,VentilationLevel132,500800,3550,3600,101000001,101000133,CoalTime
101000133,1,VentilationLevel133,522700,3600,3650,101000001,101000134,CoalTime
101000134,1,VentilationLevel134,544600,3650,3700,101000001,101000135,CoalTime
101000135,1,VentilationLevel135,566500,3700,3750,101000001,101000136,CoalTime
101000136,1,VentilationLevel136,588400,3750,3800,101000001,101000137,CoalTime
101000137,1,VentilationLevel137,610300,3800,3850,101000001,101000138,CoalTime
101000138,1,VentilationLevel138,632200,3850,3900,101000001,101000139,CoalTime
101000139,1,VentilationLevel139,654100,3900,3950,101000001,101000140,CoalTime
101000140,1,VentilationLevel140,676000,3950,4000,101000001,101000141,CoalTime
101000141,1,VentilationLevel141,702900,4000,4050,101000001,101000142,CoalTime
101000142,1,VentilationLevel142,729800,4050,4100,101000001,101000143,CoalTime
101000143,1,VentilationLevel143,756700,4100,4150,101000001,101000144,CoalTime
101000144,1,VentilationLevel144,783600,4150,4200,101000001,101000145,CoalTime
101000145,1,VentilationLevel145,810500,4200,4250,101000001,101000146,CoalTime
101000146,1,VentilationLevel146,837400,4250,4300,101000001,101000147,CoalTime
101000147,1,VentilationLevel147,864300,4300,4350,101000001,101000148,CoalTime
101000148,1,VentilationLevel148,891200,4350,4400,101000001,101000149,CoalTime
101000149,1,VentilationLevel149,918100,4400,4450,101000001,101000150,CoalTime
101000150,1,VentilationLevel150,945000,4450,4500,101000001,101000151,CoalTime
101000151,1,VentilationLevel151,976900,4500,4550,101000001,101000152,CoalTime
101000152,1,VentilationLevel152,1008800,4550,4600,101000001,101000153,CoalTime
101000153,1,VentilationLevel153,1040700,4600,4650,101000001,101000154,CoalTime
101000154,1,VentilationLevel154,1072600,4650,4700,101000001,101000155,CoalTime
101000155,1,VentilationLevel155,1104500,4700,4750,101000001,101000156,CoalTime
101000156,1,VentilationLevel156,1136400,4750,4800,101000001,101000157,CoalTime
101000157,1,VentilationLevel157,1168300,4800,4850,101000001,101000158,CoalTime
101000158,1,VentilationLevel158,1200200,4850,4900,101000001,101000159,CoalTime
101000159,1,VentilationLevel159,1232100,4900,4950,101000001,101000160,CoalTime
101000160,1,VentilationLevel160,1264000,4950,5000,101000001,101000161,CoalTime
101000161,1,VentilationLevel161,1300900,5000,5050,101000001,101000162,CoalTime
101000162,1,VentilationLevel162,1337800,5050,5100,101000001,101000163,CoalTime
101000163,1,VentilationLevel163,1374700,5100,5150,101000001,101000164,CoalTime
101000164,1,VentilationLevel164,1411600,5150,5200,101000001,101000165,CoalTime
101000165,1,VentilationLevel165,1448500,5200,5250,101000001,101000166,CoalTime
101000166,1,VentilationLevel166,1485400,5250,5300,101000001,101000167,CoalTime
101000167,1,VentilationLevel167,1522300,5300,5350,101000001,101000168,CoalTime
101000168,1,VentilationLevel168,1559200,5350,5400,101000001,101000169,CoalTime
101000169,1,VentilationLevel169,1596100,5400,5450,101000001,101000170,CoalTime
101000170,1,VentilationLevel170,1633000,5450,5500,101000001,101000171,CoalTime
101000171,1,VentilationLevel171,1674900,5500,5550,101000001,101000172,CoalTime
101000172,1,VentilationLevel172,1716800,5550,5600,101000001,101000173,CoalTime
101000173,1,VentilationLevel173,1758700,5600,5650,101000001,101000174,CoalTime
101000174,1,VentilationLevel174,1800600,5650,5700,101000001,101000175,CoalTime
101000175,1,VentilationLevel175,1842500,5700,5750,101000001,101000176,CoalTime
101000176,1,VentilationLevel176,1884400,5750,5800,101000001,101000177,CoalTime
101000177,1,VentilationLevel177,1926300,5800,5850,101000001,101000178,CoalTime
101000178,1,VentilationLevel178,1968200,5850,5900,101000001,101000179,CoalTime
101000179,1,VentilationLevel179,2010100,5900,5950,101000001,101000180,CoalTime
101000180,1,VentilationLevel180,2052000,5950,6000,101000001,101000181,CoalTime
101000181,1,VentilationLevel181,2098900,6000,6050,101000001,101000182,CoalTime
101000182,1,VentilationLevel182,2145800,6050,6100,101000001,101000183,CoalTime
101000183,1,VentilationLevel183,2192700,6100,6150,101000001,101000184,CoalTime
101000184,1,VentilationLevel184,2239600,6150,6200,101000001,101000185,CoalTime
101000185,1,VentilationLevel185,2286500,6200,6250,101000001,101000186,CoalTime
101000186,1,VentilationLevel186,2333400,6250,6300,101000001,101000187,CoalTime
101000187,1,VentilationLevel187,2380300,6300,6350,101000001,101000188,CoalTime
101000188,1,VentilationLevel188,2427200,6350,6400,101000001,101000189,CoalTime
101000189,1,VentilationLevel189,2474100,6400,6450,101000001,101000190,CoalTime
101000190,1,VentilationLevel190,2521000,6450,6500,101000001,101000191,CoalTime
101000191,1,VentilationLevel191,2572900,6500,6550,101000001,101000192,CoalTime
101000192,1,VentilationLevel192,2624800,6550,6600,101000001,101000193,CoalTime
101000193,1,VentilationLevel193,2676700,6600,6650,101000001,101000194,CoalTime
101000194,1,VentilationLevel194,2728600,6650,6700,101000001,101000195,CoalTime
101000195,1,VentilationLevel195,2780500,6700,6750,101000001,101000196,CoalTime
101000196,1,VentilationLevel196,2832400,6750,6800,101000001,101000197,CoalTime
101000197,1,VentilationLevel197,2884300,6800,6850,101000001,101000198,CoalTime
101000198,1,VentilationLevel198,2936200,6850,6900,101000001,101000199,CoalTime
101000199,1,VentilationLevel199,2988100,6900,6950,101000001,101000200,CoalTime
101000200,1,VentilationLevel200,3040000,6950,7000,101000001,101000201,CoalTime
101000201,1,VentilationLevel201,3096900,7000,7050,101000001,101000202,CoalTime
101000202,1,VentilationLevel202,3153800,7050,7100,101000001,101000203,CoalTime
101000203,1,VentilationLevel203,3210700,7100,7150,101000001,101000204,CoalTime
101000204,1,VentilationLevel204,3267600,7150,7200,101000001,101000205,CoalTime
101000205,1,VentilationLevel205,3324500,7200,7250,101000001,101000206,CoalTime
101000206,1,VentilationLevel206,3381400,7250,7300,101000001,101000207,CoalTime
101000207,1,VentilationLevel207,3438300,7300,7350,101000001,101000208,CoalTime
101000208,1,VentilationLevel208,3495200,7350,7400,101000001,101000209,CoalTime
101000209,1,VentilationLevel209,3552100,7400,7450,101000001,101000210,CoalTime
101000210,1,VentilationLevel210,3609000,7450,7500,101000001,101000211,CoalTime
101000211,1,VentilationLevel211,3670900,7500,7550,101000001,101000212,CoalTime
101000212,1,VentilationLevel212,3732800,7550,7600,101000001,101000213,CoalTime
101000213,1,VentilationLevel213,3794700,7600,7650,101000001,101000214,CoalTime
101000214,1,VentilationLevel214,3856600,7650,7700,101000001,101000215,CoalTime
101000215,1,VentilationLevel215,3918500,7700,7750,101000001,101000216,CoalTime
101000216,1,VentilationLevel216,3980400,7750,7800,101000001,101000217,CoalTime
101000217,1,VentilationLevel217,4042300,7800,7850,101000001,101000218,CoalTime
101000218,1,VentilationLevel218,4104200,7850,7900,101000001,101000219,CoalTime
101000219,1,VentilationLevel219,4166100,7900,7950,101000001,101000220,CoalTime
101000220,1,VentilationLevel220,4228000,7950,8000,101000001,101000221,CoalTime
101000221,1,VentilationLevel221,4294900,8000,8050,101000001,101000222,CoalTime
101000222,1,VentilationLevel222,4361800,8050,8100,101000001,101000223,CoalTime
101000223,1,VentilationLevel223,4428700,8100,8150,101000001,101000224,CoalTime
101000224,1,VentilationLevel224,4495600,8150,8200,101000001,101000225,CoalTime
101000225,1,VentilationLevel225,4562500,8200,8250,101000001,101000226,CoalTime
101000226,1,VentilationLevel226,4629400,8250,8300,101000001,101000227,CoalTime
101000227,1,VentilationLevel227,4696300,8300,8350,101000001,101000228,CoalTime
101000228,1,VentilationLevel228,4763200,8350,8400,101000001,101000229,CoalTime
101000229,1,VentilationLevel229,4830100,8400,8450,101000001,101000230,CoalTime
101000230,1,VentilationLevel230,4897000,8450,8500,101000001,101000231,CoalTime
101000231,1,VentilationLevel231,4968900,8500,8550,101000001,101000232,CoalTime
101000232,1,VentilationLevel232,5040800,8550,8600,101000001,101000233,CoalTime
101000233,1,VentilationLevel233,5112700,8600,8650,101000001,101000234,CoalTime
101000234,1,VentilationLevel234,5184600,8650,8700,101000001,101000235,CoalTime
101000235,1,VentilationLevel235,5256500,8700,8750,101000001,101000236,CoalTime
101000236,1,VentilationLevel236,5328400,8750,8800,101000001,101000237,CoalTime
101000237,1,VentilationLevel237,5400300,8800,8850,101000001,101000238,CoalTime
101000238,1,VentilationLevel238,5472200,8850,8900,101000001,101000239,CoalTime
101000239,1,VentilationLevel239,5544100,8900,8950,101000001,101000240,CoalTime
101000240,1,VentilationLevel240,5616000,8950,9000,101000001,101000241,CoalTime
101000241,1,VentilationLevel241,5692900,9000,9050,101000001,101000242,CoalTime
101000242,1,VentilationLevel242,5769800,9050,9100,101000001,101000243,CoalTime
101000243,1,VentilationLevel243,5846700,9100,9150,101000001,101000244,CoalTime
101000244,1,VentilationLevel244,5923600,9150,9200,101000001,101000245,CoalTime
101000245,1,VentilationLevel245,6000500,9200,9250,101000001,101000246,CoalTime
101000246,1,VentilationLevel246,6077400,9250,9300,101000001,101000247,CoalTime
101000247,1,VentilationLevel247,6154300,9300,9350,101000001,101000248,CoalTime
101000248,1,VentilationLevel248,6231200,9350,9400,101000001,101000249,CoalTime
101000249,1,VentilationLevel249,6308100,9400,9450,101000001,101000250,CoalTime
101000250,1,VentilationLevel250,6385000,9450,9500,101000001,101000251,CoalTime
101000251,1,VentilationLevel251,6466900,9500,9550,101000001,101000252,CoalTime
101000252,1,VentilationLevel252,6548800,9550,9600,101000001,101000253,CoalTime
101000253,1,VentilationLevel253,6630700,9600,9650,101000001,101000254,CoalTime
101000254,1,VentilationLevel254,6712600,9650,9700,101000001,101000255,CoalTime
101000255,1,VentilationLevel255,6794500,9700,9750,101000001,101000256,CoalTime
101000256,1,VentilationLevel256,6876400,9750,9800,101000001,101000257,CoalTime
101000257,1,VentilationLevel257,6958300,9800,9850,101000001,101000258,CoalTime
101000258,1,VentilationLevel258,7040200,9850,9900,101000001,101000259,CoalTime
101000259,1,VentilationLevel259,7122100,9900,9950,101000001,101000260,CoalTime
101000260,1,VentilationLevel260,7204000,9950,10000,101000001,101000261,CoalTime
101000261,1,VentilationLevel261,7290900,10000,10050,101000001,101000262,CoalTime
101000262,1,VentilationLevel262,7377800,10050,10100,101000001,101000263,CoalTime
101000263,1,VentilationLevel263,7464700,10100,10150,101000001,101000264,CoalTime
101000264,1,VentilationLevel264,7551600,10150,10200,101000001,101000265,CoalTime
101000265,1,VentilationLevel265,7638500,10200,10250,101000001,101000266,CoalTime
101000266,1,VentilationLevel266,7725400,10250,10300,101000001,101000267,CoalTime
101000267,1,VentilationLevel267,7812300,10300,10350,101000001,101000268,CoalTime
101000268,1,VentilationLevel268,7899200,10350,10400,101000001,101000269,CoalTime
101000269,1,VentilationLevel269,7986100,10400,10450,101000001,101000270,CoalTime
101000270,1,VentilationLevel270,8073000,10450,10500,101000001,101000271,CoalTime
101000271,1,VentilationLevel271,8164900,10500,10550,101000001,101000272,CoalTime
101000272,1,VentilationLevel272,8256800,10550,10600,101000001,101000273,CoalTime
101000273,1,VentilationLevel273,8348700,10600,10650,101000001,101000274,CoalTime
101000274,1,VentilationLevel274,8440600,10650,10700,101000001,101000275,CoalTime
101000275,1,VentilationLevel275,8532500,10700,10750,101000001,101000276,CoalTime
101000276,1,VentilationLevel276,8624400,10750,10800,101000001,101000277,CoalTime
101000277,1,VentilationLevel277,8716300,10800,10850,101000001,101000278,CoalTime
101000278,1,VentilationLevel278,8808200,10850,10900,101000001,101000279,CoalTime
101000279,1,VentilationLevel279,8900100,10900,10950,101000001,101000280,CoalTime
101000280,1,VentilationLevel280,8992000,10950,11000,101000001,101000281,CoalTime
101000281,1,VentilationLevel281,9088900,11000,11050,101000001,101000282,CoalTime
101000282,1,VentilationLevel282,9185800,11050,11100,101000001,101000283,CoalTime
101000283,1,VentilationLevel283,9282700,11100,11150,101000001,101000284,CoalTime
101000284,1,VentilationLevel284,9379600,11150,11200,101000001,101000285,CoalTime
101000285,1,VentilationLevel285,9476500,11200,11250,101000001,101000286,CoalTime
101000286,1,VentilationLevel286,9573400,11250,11300,101000001,101000287,CoalTime
101000287,1,VentilationLevel287,9670300,11300,11350,101000001,101000288,CoalTime
101000288,1,VentilationLevel288,9767200,11350,11400,101000001,101000289,CoalTime
101000289,1,VentilationLevel289,9864100,11400,11450,101000001,101000290,CoalTime
101000290,1,VentilationLevel290,9961000,11450,11500,101000001,101000291,CoalTime
101000291,1,VentilationLevel291,10062900,11500,11550,101000001,101000292,CoalTime
101000292,1,VentilationLevel292,10164800,11550,11600,101000001,101000293,CoalTime
101000293,1,VentilationLevel293,10266700,11600,11650,101000001,101000294,CoalTime
101000294,1,VentilationLevel294,10368600,11650,11700,101000001,101000295,CoalTime
101000295,1,VentilationLevel295,10470500,11700,11750,101000001,101000296,CoalTime
101000296,1,VentilationLevel296,10572400,11750,11800,101000001,101000297,CoalTime
101000297,1,VentilationLevel297,10674300,11800,11850,101000001,101000298,CoalTime
101000298,1,VentilationLevel298,10776200,11850,11900,101000001,101000299,CoalTime
101000299,1,VentilationLevel299,10878100,11900,11950,101000001,101000300,CoalTime
101000300,1,VentilationLevel300,10980000,11950,12000,101000001,101000301,CoalTime
101000301,1,VentilationLevel301,11101900,12000,12050,101000001,101000302,CoalTime
101000302,1,VentilationLevel302,11223800,12050,12100,101000001,101000303,CoalTime
101000303,1,VentilationLevel303,11345700,12100,12150,101000001,101000304,CoalTime
101000304,1,VentilationLevel304,11467600,12150,12200,101000001,101000305,CoalTime
101000305,1,VentilationLevel305,11589500,12200,12250,101000001,101000306,CoalTime
101000306,1,VentilationLevel306,11711400,12250,12300,101000001,101000307,CoalTime
101000307,1,VentilationLevel307,11833300,12300,12350,101000001,101000308,CoalTime
101000308,1,VentilationLevel308,11955200,12350,12400,101000001,101000309,CoalTime
101000309,1,VentilationLevel309,12077100,12400,12450,101000001,101000310,CoalTime
101000310,1,VentilationLevel310,12199000,12450,12500,101000001,101000311,CoalTime
101000311,1,VentilationLevel311,12340900,12500,12550,101000001,101000312,CoalTime
101000312,1,VentilationLevel312,12482800,12550,12600,101000001,101000313,CoalTime
101000313,1,VentilationLevel313,12624700,12600,12650,101000001,101000314,CoalTime
101000314,1,VentilationLevel314,12766600,12650,12700,101000001,101000315,CoalTime
101000315,1,VentilationLevel315,12908500,12700,12750,101000001,101000316,CoalTime
101000316,1,VentilationLevel316,13050400,12750,12800,101000001,101000317,CoalTime
101000317,1,VentilationLevel317,13192300,12800,12850,101000001,101000318,CoalTime
101000318,1,VentilationLevel318,13334200,12850,12900,101000001,101000319,CoalTime
101000319,1,VentilationLevel319,13476100,12900,12950,101000001,101000320,CoalTime
101000320,1,VentilationLevel320,13618000,12950,13000,101000001,101000321,CoalTime
101000321,1,VentilationLevel321,13779900,13000,13050,101000001,101000322,CoalTime
101000322,1,VentilationLevel322,13941800,13050,13100,101000001,101000323,CoalTime
101000323,1,VentilationLevel323,14103700,13100,13150,101000001,101000324,CoalTime
101000324,1,VentilationLevel324,14265600,13150,13200,101000001,101000325,CoalTime
101000325,1,VentilationLevel325,14427500,13200,13250,101000001,101000326,CoalTime
101000326,1,VentilationLevel326,14589400,13250,13300,101000001,101000327,CoalTime
101000327,1,VentilationLevel327,14751300,13300,13350,101000001,101000328,CoalTime
101000328,1,VentilationLevel328,14913200,13350,13400,101000001,101000329,CoalTime
101000329,1,VentilationLevel329,15075100,13400,13450,101000001,101000330,CoalTime
101000330,1,VentilationLevel330,15237000,13450,13500,101000001,101000331,CoalTime
101000331,1,VentilationLevel331,15418900,13500,13550,101000001,101000332,CoalTime
101000332,1,VentilationLevel332,15600800,13550,13600,101000001,101000333,CoalTime
101000333,1,VentilationLevel333,15782700,13600,13650,101000001,101000334,CoalTime
101000334,1,VentilationLevel334,15964600,13650,13700,101000001,101000335,CoalTime
101000335,1,VentilationLevel335,16146500,13700,13750,101000001,101000336,CoalTime
101000336,1,VentilationLevel336,16328400,13750,13800,101000001,101000337,CoalTime
101000337,1,VentilationLevel337,16510300,13800,13850,101000001,101000338,CoalTime
101000338,1,VentilationLevel338,16692200,13850,13900,101000001,101000339,CoalTime
101000339,1,VentilationLevel339,16874100,13900,13950,101000001,101000340,CoalTime
101000340,1,VentilationLevel340,17056000,13950,14000,101000001,101000341,CoalTime
101000341,1,VentilationLevel341,17257900,14000,14050,101000001,101000342,CoalTime
101000342,1,VentilationLevel342,17459800,14050,14100,101000001,101000343,CoalTime
101000343,1,VentilationLevel343,17661700,14100,14150,101000001,101000344,CoalTime
101000344,1,VentilationLevel344,17863600,14150,14200,101000001,101000345,CoalTime
101000345,1,VentilationLevel345,18065500,14200,14250,101000001,101000346,CoalTime
101000346,1,VentilationLevel346,18267400,14250,14300,101000001,101000347,CoalTime
101000347,1,VentilationLevel347,18469300,14300,14350,101000001,101000348,CoalTime
101000348,1,VentilationLevel348,18671200,14350,14400,101000001,101000349,CoalTime
101000349,1,VentilationLevel349,18873100,14400,14450,101000001,101000350,CoalTime
101000350,1,VentilationLevel350,19075000,14450,14500,101000001,101000351,CoalTime
101000351,1,VentilationLevel351,19296900,14500,14550,101000001,101000352,CoalTime
101000352,1,VentilationLevel352,19518800,14550,14600,101000001,101000353,CoalTime
101000353,1,VentilationLevel353,19740700,14600,14650,101000001,101000354,CoalTime
101000354,1,VentilationLevel354,19962600,14650,14700,101000001,101000355,CoalTime
101000355,1,VentilationLevel355,20184500,14700,14750,101000001,101000356,CoalTime
101000356,1,VentilationLevel356,20406400,14750,14800,101000001,101000357,CoalTime
101000357,1,VentilationLevel357,20628300,14800,14850,101000001,101000358,CoalTime
101000358,1,VentilationLevel358,20850200,14850,14900,101000001,101000359,CoalTime
101000359,1,VentilationLevel359,21072100,14900,14950,101000001,101000360,CoalTime
101000360,1,VentilationLevel360,21294000,14950,15000,101000001,101000361,CoalTime
